1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130
8q3drz3ap42r4idmiiha48q3drz3avk5,0,25-Jun,1,1,No,No,No,No,I don't know,Somewhat easy,Physical health,No,0,nan,No,0,nan,0,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,1,0,"No, none did",N/A (none offered),None did,None did,No,Same level of comfort for each,"No, none of my previous supervisors",0,nan,"No, at none of my previous employers",0,nan,0,nan,0,0,No,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No,0,No,Not applicable to me,Not applicable to me,nan,7,No,nan,No,I wouldn't bring up any mental health issues because I want higher chances of landing the job,0,nan,nan,2,No,nan,No,nan,1,"The biggest impact would be to show the support for employees by providing guidance, anonymity if needed etc",nan,0,32,Male,Israel,nan,nan,nan,Israel,nan,nan,4/13/21 5:27,4/13/21 5:40,5bd1a69e8c,2021,,,,,
ao1ckl63chgcsrelyxl7ao1cdgtdhqgr,0,26-100,1,1,Not eligible for coverage / NA,nan,No,No,I don't know,Somewhat difficult,Physical health,No,0,nan,Maybe,0,nan,1,"about depression, its clicical, and theraphy treaments",0,0,nan,nan,nan,nan,nan,nan,nan,nan,1,1,"No, none did",N/A (none offered),None did,None did,I don't know,Physical health,"No, none of my previous supervisors",0,nan,"No, at none of my previous employers",0,nan,1,depression. treatments,0,0,Possibly,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"Anxiety Disorder (Generalized, Social, Phobia, etc)",nan,nan,nan,Attention Deficit Hyperactivity Disorder,nan,nan,Post-traumatic Stress Disorder,Stress Response Syndromes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Possibly,1,Yes,Rarely,Sometimes,No,4,Yes,Not applicable to the work I do.,No,Immediate discolified by employers,0,nan,nan,4,No,nan,Maybe/Not sure,nan,1,Mandate organized group lectures on mental health issues so 1. it will be anonymous if you want to go 2. it will generate discussion and enter the term into the everyday discussion 3. provide anonymous health care by giving private health policiy that the company has no right to look into,too bad your not found more easliy. I just found you accidently by youtube.,1,41,male,Israel,nan,nan,nan,Israel,nan,nan,4/3/21 17:01,4/3/21 17:16,e9195bbdf6,2021,,,,,
mgsuwh385cvhnjqfmgs3k0pfgp6lmb4f,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,"Yes, I know several","No, because it would impact me negatively",nan,"No, because it would impact me negatively",Not applicable to me,Yes,1-25%,1,0,"No, none did",N/A (was not aware),None did,None did,I don't know,Physical health,"No, none of my previous supervisors",0,nan,"No, at none of my previous employers",0,nan,1,General anxiety and fatigue about work,6,1,Yes,Yes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"Anxiety Disorder (Generalized, Social, Phobia, etc)","Mood Disorder (Depression, Bipolar Disorder, etc)",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Yes,1,I don't know,Sometimes,Often,nan,7,Yes,"Not commonly discussed, could be taboo and irrelevant",No,"Not commonly discussed, irrelevant to interview",0,nan,nan,4,"Yes, I observed",nan,"Yes, I observed",nan,1,"Open talks, lighter schedules, more forgiving, less rushing",Thank you :),1,23,Female,United States of America,Illinois,Asian,nan,United States of America,Illinois,nan,4/1/21 18:56,4/1/21 19:05,20411bc1ee,2021,,,,,
rbt7vsrreanhkc0yf8rbt7kvos4n0eev,0,100-500,0,1,No,No,No,No,No,Neither easy nor difficult,Physical health,No,1,"I have had several mental health episodes and got called for ""conversations"" with my supervisor as a result. In one case I was referred to some counselling. In another case I had some in-house conversations. At one point I was told that if they were hiring for my position again they would not choose me because I am too risky, and they are right.",No,1,When I had certain issues come up my coworkers witnessed them and I had to apologise.,0,nan,4,3,nan,nan,nan,nan,nan,nan,nan,nan,1,0,I don't know,N/A (none offered),Some did,Some did,No,Physical health,Some of my previous supervisors,1,I told one supervisor that I was close to breaking down and he expressed sympathy. Because I was a contract worker there were zero supports for me.,"No, at none of my previous employers",1,I tried to help somebody who was going through a difficult time and shared some of my experiences. I do not think this was the right thing to do. It took focus off of their experiences.,0,nan,3,3,Possibly,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"Anxiety Disorder (Generalized, Social, Phobia, etc)","Mood Disorder (Depression, Bipolar Disorder, etc)",nan,nan,nan,"Personality Disorder (Borderline, Antisocial, Paranoid, etc)",nan,nan,Stress Response Syndromes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Possibly,0,Yes,Often,Often,Yes,4,Maybe,I work contracts and every admission of weakness jeopardizes my job. If I cannot do things physically then I avoid applying for the job.,Yes,"I do not want to bring this up but if I do not then people are surprised when the symptoms come up. So I have to bring it up even if I do not want to, and then I do not get jobs because I am a risky employee.",0,nan,nan,3,"Yes, I observed","There are people who have been depressed, but deadlines are deadlines. Sometimes people got extensions and we expressed sympathy, but nobody was interested in changing the environment to make it less stressful.","Yes, I experienced",nan,1,"Not expect people to work 90 hour weeks? Not extolling the virtues of ""fast paced environments""? Not putting the expectation that every applicant is a 10x rockstar? But of course companies want the best of the best, not me.","It is easy for techbros to get sympathy for mental health issues, and difficult for people who are Uber drivers or fulfilling Amazon orders to get help. They just get fired, even though they are in the tech industry too. But of course that is not even on your radar.",0,45,male,Canada,nan,nan,nan,Canada,nan,nan,4/1/21 0:47,4/1/21 1:03,f794662fbd,2021,,,,,
0izr2t1vov2pjc7te0izr2t8ib8mhdgz,0,More than 1000,1,1,No,No,No,No,Yes,Somewhat difficult,Physical health,No,0,nan,Yes,1,bzhakaksja,1,hshajwjwj,5,5,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No,0,No,Sometimes,Sometimes,No,3,No,bshajaj,No,jsjwja,0,nan,nan,2,No,nan,"Yes, I experienced",nan,2,gqcfvq,hsyaya,1,23,Male,Bangladesh,nan,nan,nan,Bangladesh,nan,nan,3/27/21 19:58,3/27/21 20:06,9ba6ba987e,2021,,,,,
x95x3pfz9l658vrn68ux95x3tvt4gx2y,0,26-100,1,1,No,No,No,No,No,Somewhat difficult,Physical health,No,0,nan,No,0,nan,0,nan,7,7,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No,0,No,Not applicable to me,Not applicable to me,nan,10,No,nan,No,nan,0,nan,nan,0,No,nan,No,nan,2,nan,nan,0,21,m,India,nan,nan,nan,India,nan,nan,3/8/21 17:06,3/8/21 17:11,8e971cdbb7,2021,,,,,
vr2d6c4frork4be9vr2lguh426giuqlc,0,More than 1000,0,1,Yes,No,Yes,Yes,I don't know,Somewhat difficult,Physical health,No,0,nan,No,0,nan,0,nan,7,6,nan,nan,nan,nan,nan,nan,nan,nan,1,0,Some did,I was aware of some,None did,Some did,I don't know,Physical health,"No, none of my previous supervisors",0,nan,"No, at none of my previous employers",0,nan,0,nan,5,4,Possibly,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"Anxiety Disorder (Generalized, Social, Phobia, etc)","Mood Disorder (Depression, Bipolar Disorder, etc)",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Yes,1,Yes,Sometimes,Sometimes,nan,5,Yes,physical has less stigma,No,Too much stigma attached with mental health issues,0,nan,nan,4,Maybe/Not sure,nan,Maybe/Not sure,nan,1,Provide more mental health benefits and work to reduce stigma,nan,1,51,Male,United States of America,New Mexico,White,nan,United States of America,New Mexico,nan,2/21/21 0:03,2/21/21 0:17,1378e35e2a,2021,,,,,
pv84xuar8e1avb13pv84xotpxv1fme8a,0,More than 1000,1,1,I don't know,No,Yes,I don't know,I don't know,Very easy,Same level of comfort for each,Maybe,0,nan,Maybe,0,nan,0,nan,10,8,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No,0,No,Not applicable to me,Not applicable to me,Yes,2,Maybe,It’s just awkward. I don’t think they will understand.,No,I wouldn’t want the interviewer to have to worry about that,0,nan,nan,10,No,nan,No,nan,4,Probably have a positive outlook for the future of the individual,nan,0,21,Female,India,nan,nan,nan,India,nan,nan,2/18/21 14:22,2/18/21 14:31,178b3dd686,2021,,,,,
738lg8djihirahu4g26738lg8oi1nw5l,0,100-500,1,1,Yes,Yes,No,No,Yes,Very easy,Physical health,No,1,"I described having a panic attack. My managers reaction was calm, cool, and accepting. No actions other than time off",Yes,1,I told a trusted coworker that I have bipolar and about my struggles. They reacted very acceptingly,1,My coworker talked about their anxiety and stress level,5,3,nan,nan,nan,nan,nan,nan,nan,nan,1,1,Some did,"Yes, I was aware of all of them",None did,None did,"Yes, always",Physical health,"No, none of my previous supervisors",0,nan,At some of my previous employers,0,nan,0,nan,3,3,Yes,Yes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"Mood Disorder (Depression, Bipolar Disorder, etc)",nan,nan,Attention Deficit Hyperactivity Disorder,nan,nan,nan,nan,nan,nan,nan,nan,Yes,1,Yes,Sometimes,Often,No,10,Maybe,nan,No,My physical issues are not relevant to my work,0,nan,nan,4,No,nan,"Yes, I experienced",nan,3,"Be open. This includes introspection into one's own mental state, and then be willing to communicate and empathize with others",nan,1,38,Male,United States of America,Georgia,White,nan,United States of America,Georgia,nan,2/10/21 4:49,2/10/21 5:04,26c5db08de,2021,,,,,
fhw7xqfjyi2pux8qk0jemfhw7xqfyss5,0,26-100,0,0,Yes,Yes,No,No,I don't know,Somewhat difficult,Same level of comfort for each,Maybe,1,I talked about being overwhelmed and unable to handle even the slightest noises or stimuli due to complete burnout. My supervisor appeared to be understanding but from my perspective it felt like she kept turning it back to me to determine the solution and I had no idea what to do. A week or so later I told her I had to quit due to having no more care to give. At that point she seemed to realize how seriously I meant it and we brainstormed solutions including allowing me to take 2 weeks of PTO. She also encouraged me to come up with creative solutions and boundaries to prioritize my stability.,Maybe,0,nan,1,"I've had several coworkers tell me about codependency and addiction struggles. I usually try to listen, empathize, and validate but sometimes I think that results in me reinforcing learned helplessness or victim mentality. It's tough to find that balance of encouraging acceptance and also empowerment. Which I guess is the whole point of the serenity prayer. Also, I realize that I probably haven't fully answered your question but my focus struggles... due to mental health :)",2,5,nan,nan,nan,nan,nan,nan,nan,nan,1,0,"No, none did",N/A (none offered),Some did,Some did,I don't know,Physical health,Some of my previous supervisors,0,nan,At some of my previous employers,0,nan,0,nan,4,2,Yes,Yes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"Mood Disorder (Depression, Bipolar Disorder, etc)",nan,nan,nan,nan,nan,nan,nan,nan,Substance Use Disorder,nan,nan,Yes,1,No,Sometimes,Often,No,4,Maybe,"There's a lot of variables. Would it affect my work? Is it chronic or temporary? How minimal is it? What caused it? In 2017, I couldn't use my right arm due to shooting myself in the chest a few months prior to a job interview. During the interview I believe I said that I was in physical therapy for a nerve injury  but would have full function in the next 6 months. I think that matters quite a bit as well... whether you can offer a prognosis or an estimate of what the future looks like and recovery.",Maybe,"This one leans way further towards ""not likely"" but I suppose given the right circumstance I would mention it. Maybe in an example of resilience or facing tough challenges but the reference would most likely be minimized and offered in the light of solutions and new-found manageability.",0,nan,nan,9,No,nan,"Yes, I experienced",nan,3,"Preventative care and normalizing struggle. I think as a society we have this aversion to being uncomfortable and we pathologize natural human experience. In tech, there's this constant drive for ""bigger, stronger, faster"" which now is becoming increasingly offset with these crash vacations of nothingness. There's no balance. Not to mention the isolation and lack of routine and connection that so many in tech deal with. Intense pressure on deliverables. So many these days, including me, have horrible executive functioning skills and try to white-knuckle grip performance. Also, I believe the amount of substance use, especially stimulants is completely under-reported.","You guys are doing important, powerful work and I hope your mission gets more attention, funding, and resources to make real change happen. Sadly, I believe the macro systems will take something bigger than a pandemic to shake our predictable comfort zone. Oh, I do think questions about freelancing and working independently would be an interesting study. The isolation, pressure, and necessity for self-accountability and discipline are something that so many people think they can handle and then they crash and burn and are ashamed. Some personality types are just not a good fit for solo work. I may be the best baker in the world with dreams of wanderlust and independence... who absolutely runs my bakery into the ground. My mean banana bread can't compensate for poor management skills, horrible bookkeeping, and overexpansion with that Bird Bakery food truck... we make baked goods for birds but for some reason, people keep getting the wrong idea. 
Anyway, good luck with your study :)",1,31,Female,United States of America,Oklahoma,White,nan,United States of America,Oklahoma,nan,2/9/21 10:38,2/9/21 11:09,f813de4daf,2021,,,,,
uop37cpihrar58muop31m2720t98t5pk,0,More than 1000,1,1,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Same level of comfort for each,Yes,1,She asks me on a permanent basis. I have the feeling I can go to the councillors and I feel well supported.,Yes,1,We have frequent check-ins and informal meetings,1,We speak about discrimination and its mental health effects and much more (like hormonal swings....),9,9,nan,nan,nan,nan,nan,nan,nan,nan,1,1,I don't know,N/A (was not aware),I don't know,None did,I don't know,Physical health,I don't know,0,nan,"Yes, at all of my previous employers",1,how are you,0,nan,3,2,Possibly,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"Mood Disorder (Depression, Bipolar Disorder, etc)",nan,"Eating Disorder (Anorexia, Bulimia, etc)",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Yes,1,Yes,Sometimes,Often,Yes,7,Yes,I would like to check which resources they provide,Yes,I would like to see how they deal with it,0,nan,nan,8,"Yes, I experienced",BLM,"Yes, I observed",nan,4,people bring their true self to work and I love that,the pressure because of the constant changes make it hard to take a baby break / sabbatical etc.,1,24,Female,United Kingdom,nan,nan,nan,United Kingdom,nan,nan,2/8/21 12:49,2/8/21 12:57,7640c554fe,2021,,,,,
e6bjtfokuvmqevvyacepe6bbkqjqdhx0,0,100-500,1,1,Yes,Yes,Yes,I don't know,Yes,Neither easy nor difficult,Physical health,Yes,0,nan,Yes,0,nan,0,nan,7,5,nan,nan,nan,nan,nan,nan,nan,nan,1,1,"Yes, they all did",I was aware of some,None did,None did,"Yes, always",Physical health,"No, none of my previous supervisors",0,nan,"No, at none of my previous employers",0,nan,0,nan,5,3,Yes,Yes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"Mood Disorder (Depression, Bipolar Disorder, etc)",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No,1,Yes,Never,Sometimes,No,9,No,"I don't have any physical health issues, but discussing any sort of health issues during an interview doesn't seem appropriate, unless asking about benefits.",No,Same as before; inappropriate during an interview and only tangentially appropriate when asking about benefits.,0,nan,nan,9,No,nan,No,nan,3,Place more emphasis on mental health; destigmatizing mental health disorders; discussing and encouraging the need to take periodic mental days.,"For the most part I have never experienced any sort of interaction between my employer and someone with mental health disorders because of the secretive nature of employee health; however, I do believe that my current employer would handle this well if out in the open. I also believe previous employers may also handle this well as mental health has come to the forefront in recent years and I see a push to be more caring in these matters across the industry, though there is still a long way to go.",0,29,M,United States of America,Alabama,White,nan,United States of America,Alabama,nan,2/6/21 15:22,2/6/21 15:30,b4a42b6033,2021,,,,,
ct3ya81i0baxmldbewct3yad0yuk5tmt,0,500-1000,1,1,I don't know,No,No,No,I don't know,Somewhat difficult,Physical health,No,0,nan,No,0,nan,0,nan,6,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Possibly,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"Mood Disorder (Depression, Bipolar Disorder, etc)",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Possibly,1,I don't know,Often,Often,Yes,0,Yes,It might help them understand any difficulties related to my health that I face during work that might affect my performance.,No,"Managing mental health issues requires a lot of effort from the person affected. I am worried that an ongoing mental health issue might be perceived as an indication that I am not responsible enough to put in the work required.
I am also worried that the uncertain, sporadic nature of mood disorders might make the interviewer consider me as potentially non-reliable.
Also, mental health issues are commonly perceived in my social circle as ""millennials making excuses for their laziness""; I am worried I would be viewed as making excuses.",0,nan,nan,2,No,nan,"Yes, I observed",nan,1,"This is what I wish I had at my first job - 

As part of employee orientation, include sessions on mental health and wellness
Stress the importance of taking breaks 
Make blog posts on organizational intranet about how it is okay to go through difficult times
Provide/ link to resources to manage mental health
Have monthly non-work related events for socialization with colleagues, even something as simple as stepping out for coffee as a team.
",We appreciate the passionate people who dedicate their entire lives to their work but it is important to let people know that it is not required for every single employee to be like that. Good performance at work during the work within reasonable work timings should be enough to qualify as a great employee.,1,27,Female,India,nan,nan,nan,India,nan,nan,2/5/21 17:02,2/5/21 17:33,4767b954ee,2021,,,,,
